code,name,close,차트점수,5일변화율(%),20일변화율(%),거래대금(원),20일선위,60일선위,거래량증가,고점근접,양봉마감,상단압박,scan_tag,candidate_source,scan_priority,entry1,entry2,stop_calc,target1,target2,risk,rr,entry_gap_pct,entry_status,entry_comment,status_order
489790,한화비전,83900,7,7.7,36.64,119972301600,1,1,0,0,1,0,5.1_swing,all_fallback,3,81802.5,80124.5,77720.76,88514.5,92290.0,4081.74,1.64,2.5,WATCH,관찰 필요,1
150,두산,1189000,7,7.99,22.2,95114055000,1,1,0,0,1,0,5.1_swing,all_fallback,3,1159275.0,1135495.0,1101430.15,1254395.0,1307900.0,57844.85,1.64,2.5,WATCH,관찰 필요,1
48410,현대바이오,16670,7,10.91,44.58,78314693140,1,1,0,0,1,0,5.1_swing,all_fallback,3,16253.25,15919.85,15442.25,17586.85,18337.0,811.0,1.64,2.5,WATCH,관찰 필요,1
1200,유진투자증권,5140,7,5.22,16.16,8656017000,1,1,0,0,1,0,5.1_swing,all_fallback,3,5011.5,4908.7,4761.44,5422.7,5654.0,250.06,1.64,2.5,WATCH,관찰 필요,1
200470,에이팩트,8350,8,8.02,12.23,14859801950,1,1,1,0,1,0,5.1_swing,all_fallback,3,8141.25,7974.25,7735.02,8725.75,9101.5,406.23,1.44,2.5,WATCH,관찰 필요,1
307930,컴퍼니케이,7680,8,8.47,4.07,13817894400,1,1,1,0,1,0,5.1_swing,all_fallback,3,7488.0,7334.4,7114.37,8025.6,8371.2,373.63,1.44,2.5,WATCH,관찰 필요,1
402340,SK스퀘어,630000,7,11.5,10.53,352264500000,1,1,0,0,1,0,5.1_swing,all_fallback,3,614250.0,601650.0,583600.5,658350.0,686700.0,30649.5,1.44,2.5,WATCH,관찰 필요,1
270,기아,175100,7,8.09,5.29,207799749900,1,1,0,0,1,0,5.1_swing,all_fallback,3,170722.5,167220.5,162203.89,182979.5,190859.0,8518.61,1.44,2.5,WATCH,관찰 필요,1
298040,효성중공업,2731000,7,7.82,13.56,138396156000,1,1,0,0,1,0,5.1_swing,all_fallback,3,2662725.0,2608105.0,2529861.85,2853895.0,2976790.0,132863.15,1.44,2.5,WATCH,관찰 필요,1
67310,하나마이크론,34050,7,5.75,-2.16,94378257750,1,1,1,0,1,0,5.1_swing,all_fallback,3,33198.75,32517.75,31542.22,35582.25,37114.5,1656.53,1.44,2.5,WATCH,관찰 필요,1
11170,롯데케미칼,82000,7,7.75,0.0,60057784000,1,1,1,0,1,0,5.1_swing,all_fallback,3,79950.0,78310.0,75960.7,85690.0,89380.0,3989.3,1.44,2.5,WATCH,관찰 필요,1
62040,산일전기,154900,7,7.27,1.51,55141611800,1,1,1,0,1,0,5.1_swing,all_fallback,3,151027.5,147929.5,143491.61,161870.5,168841.0,7535.89,1.44,2.5,WATCH,관찰 필요,1
475830,오름테라퓨틱,129600,7,8.09,10.02,39018412800,1,1,0,0,1,0,5.1_swing,all_fallback,3,126360.0,123768.0,120054.96,135432.0,141264.0,6305.04,1.44,2.5,WATCH,관찰 필요,1
5387,현대차2우B,279500,7,6.07,6.07,34688186000,1,1,0,0,1,0,5.1_swing,all_fallback,3,272512.5,266922.5,258914.82,292077.5,304655.0,13597.68,1.44,2.5,WATCH,관찰 필요,1
11780,금호석유화학,136300,7,8.78,-7.28,34083450600,1,1,1,0,1,0,5.1_swing,all_fallback,3,132892.5,130166.5,126261.5,142433.5,148567.0,6631.0,1.44,2.5,WATCH,관찰 필요,1
298020,효성티앤씨,394500,7,9.58,-1.99,32276412000,1,1,1,0,1,0,5.1_swing,all_fallback,3,384637.5,376747.5,365445.08,412252.5,430005.0,19192.42,1.44,2.5,WATCH,관찰 필요,1
36570,엔씨소프트,230000,7,9.52,6.73,19176250000,1,1,0,0,1,0,5.1_swing,all_fallback,3,224250.0,219650.0,213060.5,240350.0,250700.0,11189.5,1.44,2.5,WATCH,관찰 필요,1
64760,티씨케이,236000,7,7.27,6.79,14584092000,1,1,0,0,1,0,5.1_swing,all_fallback,3,230100.0,225380.0,218618.6,246620.0,257240.0,11481.4,1.44,2.5,WATCH,관찰 필요,1
92870,엑시콘,31850,7,5.46,13.55,12841091900,1,1,0,0,1,0,5.1_swing,all_fallback,3,31053.75,30416.75,29504.25,33283.25,34716.5,1549.5,1.44,2.5,WATCH,관찰 필요,1
51600,한전KPS,60300,7,7.3,4.33,11025493200,1,1,0,0,1,0,5.1_swing,all_fallback,3,58792.5,57586.5,55858.9,63013.5,65727.0,2933.6,1.44,2.5,WATCH,관찰 필요,1
11700,한신기계,5150,7,10.4,11.23,9219828700,1,1,0,0,1,0,5.1_swing,all_fallback,3,5021.25,4918.25,4770.7,5381.75,5613.5,250.55,1.44,2.5,WATCH,관찰 필요,1
309710,아이티켐,37400,7,11.31,12.31,9004349200,1,1,0,0,1,0,5.1_swing,all_fallback,3,36465.0,35717.0,34645.49,39083.0,40766.0,1819.51,1.44,2.5,WATCH,관찰 필요,1
83450,GST,30950,7,5.09,6.17,8430253850,1,1,0,0,1,0,5.1_swing,all_fallback,3,30176.25,29557.25,28670.53,32342.75,33735.5,1505.72,1.44,2.5,WATCH,관찰 필요,1
457550,우진엔텍,28800,7,8.68,5.11,7536268800,1,1,0,0,1,0,5.1_swing,all_fallback,3,28080.0,27504.0,26678.88,30096.0,31392.0,1401.12,1.44,2.5,WATCH,관찰 필요,1
1740,SK네트웍스,5600,7,5.46,8.32,6055884800,1,1,0,0,1,0,5.1_swing,all_fallback,3,5460.0,5348.0,5187.56,5852.0,6104.0,272.44,1.44,2.5,WATCH,관찰 필요,1
5380,현대차,545000,7,2.83,7.71,506667970000,1,1,0,0,1,0,5.1_swing,all_fallback,3,536825.0,528650.0,512790.5,569525.0,594050.0,24034.5,1.36,1.5,WATCH,관찰 필요,1
6400,삼성SDI,405000,7,1.25,5.06,155690505000,1,1,0,0,1,0,5.1_swing,all_fallback,3,398925.0,392850.0,381064.5,423225.0,441450.0,17860.5,1.36,1.5,WATCH,관찰 필요,1
32830,삼성생명,235000,7,3.75,14.63,127085650000,1,1,0,0,1,0,5.1_swing,all_fallback,3,231475.0,227950.0,221111.5,245575.0,256150.0,10363.5,1.36,1.5,WATCH,관찰 필요,1
17670,SK텔레콤,81200,7,4.24,4.1,65498274800,1,1,0,0,1,0,5.1_swing,all_fallback,3,79982.0,78764.0,76401.08,84854.0,88508.0,3580.92,1.36,1.5,WATCH,관찰 필요,1
39490,키움증권,469000,7,4.22,3.65,50925896000,1,1,0,0,1,0,5.1_swing,all_fallback,3,461965.0,454930.0,441282.1,490105.0,511210.0,20682.9,1.36,1.5,WATCH,관찰 필요,1
16360,삼성증권,101500,7,3.78,4.53,48775013000,1,1,0,0,1,0,5.1_swing,all_fallback,3,99977.5,98455.0,95501.35,106067.5,110635.0,4476.15,1.36,1.5,WATCH,관찰 필요,1
39030,이오테크닉스,410500,7,3.01,8.45,40423166500,1,1,0,0,1,0,5.1_swing,all_fallback,3,404342.5,398185.0,386239.45,428972.5,447445.0,18103.05,1.36,1.5,WATCH,관찰 필요,1
11070,LG이노텍,268500,7,2.87,5.92,37948447500,1,1,0,0,1,0,5.1_swing,all_fallback,3,264472.5,260445.0,252631.65,280582.5,292665.0,11840.85,1.36,1.5,WATCH,관찰 필요,1
99320,쎄트렉아이,193200,7,1.31,8.05,28460678400,1,1,0,0,1,0,5.1_swing,all_fallback,3,190302.0,187404.0,181781.88,201894.0,210588.0,8520.12,1.36,1.5,WATCH,관찰 필요,1
5385,현대차우,279500,7,4.68,6.68,27671897500,1,1,0,0,1,0,5.1_swing,all_fallback,3,275307.5,271115.0,262981.55,292077.5,304655.0,12325.95,1.36,1.5,WATCH,관찰 필요,1
105840,우진,27150,7,-0.55,9.04,26696839350,1,1,0,0,1,0,5.1_swing,all_fallback,3,26742.75,26335.5,25545.43,28371.75,29593.5,1197.32,1.36,1.5,WATCH,관찰 필요,1
103590,일진전기,82300,7,3.0,13.67,23500106600,1,1,0,0,1,0,5.1_swing,all_fallback,3,81065.5,79831.0,77436.07,86003.5,89707.0,3629.43,1.36,1.5,WATCH,관찰 필요,1
9420,한올바이오파마,57400,7,0.0,6.1,19478977000,1,1,0,0,1,0,5.1_swing,all_fallback,3,56539.0,55678.0,54007.66,59983.0,62566.0,2531.34,1.36,1.5,WATCH,관찰 필요,1
357780,솔브레인,440000,7,-0.45,10.69,19135600000,1,1,0,0,1,0,5.1_swing,all_fallback,3,433400.0,426800.0,413996.0,459800.0,479600.0,19404.0,1.36,1.5,WATCH,관찰 필요,1
3380,하림지주,15760,7,-0.76,5.77,18744833680,1,1,0,0,1,0,5.1_swing,all_fallback,3,15523.6,15287.2,14828.58,16469.2,17178.4,695.02,1.36,1.5,WATCH,관찰 필요,1
60280,큐렉소,16350,7,4.61,-6.57,17794309950,1,1,1,0,1,0,5.1_swing,all_fallback,3,16104.75,15859.5,15383.72,17085.75,17821.5,721.03,1.36,1.5,WATCH,관찰 필요,1
237690,에스티팜,155800,7,-1.95,5.48,16390160000,1,1,0,0,1,0,5.1_swing,all_fallback,3,153463.0,151126.0,146592.22,162811.0,169822.0,6870.78,1.36,1.5,WATCH,관찰 필요,1
77360,덕산하이메탈,12720,7,-8.29,13.17,12179857920,1,1,0,0,1,0,5.1_swing,all_fallback,3,12529.2,12338.4,11968.25,13292.4,13864.8,560.95,1.36,1.5,WATCH,관찰 필요,1
5870,휴니드,9030,7,3.79,6.74,5468333220,1,1,0,0,1,0,5.1_swing,all_fallback,3,8894.55,8759.1,8496.33,9436.35,9842.7,398.22,1.36,1.5,WATCH,관찰 필요,1
